insert into cars (name, color, speed, type, model_id, created_at) values ('Suzuki', 'Goldenrod', 357, 'light', 150, '2016-03-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Mauv', 369, 'heavy', 48, '2015-06-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Purple', 402, 'light', 78, '2011-01-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Red', 238, 'light', 124, '2011-02-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Orange', 258, 'heavy', 144, '2018-05-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jeep', 'Puce', 303, 'heavy', 135, '2021-03-09');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Khaki', 408, 'light', 112, '2016-05-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Pink', 366, 'heavy', 22, '2012-11-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Goldenrod', 160, 'heavy', 144, '2015-01-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Purple', 403, 'light', 56, '2015-07-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Orange', 367, 'light', 105, '2021-10-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Indigo', 271, 'light', 19, '2018-07-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Crimson', 348, 'light', 97, '2014-11-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Violet', 241, 'heavy', 109, '2011-04-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Purple', 351, 'heavy', 23, '2014-02-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Red', 291, 'heavy', 8, '2014-10-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Yellow', 347, 'light', 112, '2022-05-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Indigo', 375, 'heavy', 70, '2023-08-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Red', 173, 'light', 144, '2021-12-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Maroon', 213, 'heavy', 45, '2010-09-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Maroon', 268, 'heavy', 148, '2017-02-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Khaki', 366, 'heavy', 102, '2023-03-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Khaki', 177, 'heavy', 163, '2019-09-29');
insert into cars (name, color, speed, type, model_id, created_at) values ('Rolls-Royce', 'Pink', 351, 'heavy', 25, '2013-05-29');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Green', 148, 'heavy', 19, '2012-03-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saturn', 'Turquoise', 186, 'light', 105, '2014-10-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Green', 259, 'heavy', 75, '2019-08-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lamborghini', 'Orange', 311, 'heavy', 39, '2022-02-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Blue', 323, 'light', 15, '2011-10-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Orange', 222, 'light', 98, '2019-10-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Violet', 319, 'light', 83, '2023-06-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Red', 219, 'light', 36, '2020-11-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Violet', 360, 'heavy', 85, '2018-11-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chrysler', 'Aquamarine', 215, 'heavy', 149, '2021-06-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jeep', 'Red', 230, 'heavy', 133, '2022-04-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Orange', 256, 'heavy', 22, '2018-04-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Indigo', 398, 'heavy', 19, '2012-03-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Yellow', 210, 'light', 121, '2020-09-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Teal', 191, 'light', 31, '2017-02-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Violet', 292, 'light', 20, '2012-02-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('Scion', 'Yellow', 396, 'heavy', 111, '2012-10-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Red', 198, 'heavy', 74, '2014-09-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Buick', 'Aquamarine', 270, 'heavy', 75, '2014-06-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Aquamarine', 208, 'heavy', 149, '2023-07-14');
